id,loss
2128,3840.5905498343495
2129,1473.1052590619972
2132,2005.606610898184
2133,2383.090361980265
2135,1069.8019399983589
2136,2093.611102087431
2143,2026.3609126170668
2144,1429.0210859065348
2145,3482.7258226386602
2152,2442.083643588185
2160,3788.463423736251
2166,1568.7596192081685
2169,1348.249769084198
2170,1403.5960310122891
2172,2181.4598702107673
2181,1186.4451993917276
2183,2301.750296000436
2185,2546.34567802643
2188,2182.15379188514
2189,2438.5976567961798
2194,6029.945171137936
2202,1735.0077336705888
2208,3076.635129159929
2227,2255.4229457692163
2230,6183.290254786928
2235,1843.3207541031602
2236,1757.6345959597518
2244,8085.188805159682
2248,1533.7115873312841
2252,1858.094353363995
2254,1698.670490285873
2260,5293.308609684121
2263,2044.9899109828896
2274,1851.991197736322
2277,1462.0590530595305
2279,6472.102480404967
2280,7958.4209155011495
2283,3366.4298506993487
2284,818.180965764771
2288,3203.1649237772394
2292,2278.781811567281
2295,5531.943372311108
2296,1450.5403166016108
2299,3064.389520509954
2315,5529.434282560294
2318,1860.8752295535955
2329,10294.615092905007
2337,2075.149804355931
2340,1364.5888893854722
2342,1655.8109818598286
2347,3180.2902650473607
2349,5387.668310204839
2354,1433.5209273155074
2361,2468.4150811756313
2370,1834.7211963080056
2378,3318.0141555664145
2382,3951.6584524964906
2387,1774.7596791049875
2389,2084.0351591247345
2394,1508.2378837129054
2396,2219.718498398253
2400,2472.060752969588
2407,3373.2870865480036
2414,1372.3771405876219
2415,2207.770283291417
2421,2336.6582911594273
2427,1638.5585002165808
2428,2397.492138259664
2430,2929.169091651628
2435,2743.013330727747
2445,4252.665813330375
2446,1809.1162451406892
2447,1709.6486313322384
2449,2055.6690430064186
2451,2067.8151443887705
2458,15838.842380812519
2462,12551.743677176466
2463,2494.4303111961863
2467,2552.678499674781
2471,5470.20965671834
2475,1923.1177480228278
2478,4349.12700501256
2483,4914.154379860364
2485,1234.9609923251369
2487,1194.1476606738522
2494,894.9573425156788
2497,2270.52473471285
2499,1764.6788556795213
2503,1961.7799432614108
2513,3296.0671996875485
2515,2300.5775234139596
2522,1728.3505395127386
2523,2160.0316382905376
2528,3336.279988409717
2532,4892.801175237347
2536,1231.9145204482302
2538,1583.8271082827484
2539,1045.8006281119
2540,1925.1047657103354
2545,4680.034857592842
2548,1213.828080474636
2549,1153.8697740338391
2553,2996.836646377913
2563,1786.1775375571683
2566,2471.0052858859044
2574,1621.5288800289395
2575,3136.8295678682343
2584,3238.674065945286
2588,2584.4827229566667
2589,1129.1539716465745
2592,2026.3323350439107
2596,1500.3855795023899
2598,1826.9241556281074
2602,1195.024471647629
2603,1666.9018767421132
2607,3101.6700130172676
2609,1718.835563725747
2611,5264.630950821853
2627,1861.8092737006232
2628,1901.9414156149408
2630,3271.735975524823
2633,2582.1592582411968
2636,7350.687185054977
2640,1060.3594595151483
2641,1400.1451818945927
2657,5421.951402093851
2659,1035.494228533374
2662,1419.5262722250636
2663,1899.543497823957
2667,2669.498081024428
2670,1213.0967466959312
2682,2200.4412767175763
2694,3656.761547604198
2699,8305.562224911613
2700,3669.4227771609626
2703,5042.755136230507
2708,2667.218438023446
2714,997.4688863731218
2725,1197.0402650428694
2726,1668.4083804310303
2727,1473.9645954106766
2732,1936.7285793721237
2733,6264.683986114416
2736,5271.780310593059
2745,3300.922545279429
2760,1611.2155837945793
2764,1816.5927527829547
2765,6680.889755914352
2766,672.3443469392784
2775,2330.601759650658
2783,2007.121137786914
2784,1364.2798142257238
2786,2574.5933659553193
2801,1375.9322797776977
2803,2608.080444396015
2813,5443.905567941315
2815,6880.176614726728
2816,1430.2421268758446
2818,3232.5775010511215
2819,2726.635122480364
2822,1831.6627583514255
2825,2349.026415491567
2826,1764.3314859839418
2830,1992.4790011561865
2834,1160.3697623706885
2835,5911.62860292679
2856,3091.482949464941
2873,6229.449883095608
2886,5895.16728212893
2892,5043.7291239933365
2896,1238.4352514037957
2897,1231.4125448354062
2899,2459.9373070830284
2901,1428.7709790677611
2909,5468.262912481
2914,4470.109082776436
2915,1410.7627931767652
2916,3361.3665006097744
2919,663.9819653206142
2926,2628.4405678116577
2927,1935.2389026750095
2933,2082.5291120988427
2934,3556.6992566002114
2941,1970.9922318328115
2942,1823.8357174041082
2946,3380.26822118839
2949,3072.42753833676
2952,1430.7931764714197
2957,10026.968541460647
2962,2291.3184591166482
2963,1065.2731521689764
2965,2030.335068064685
2966,7005.262782813643
2971,2364.6112990734123
2975,892.7386932516778
2979,1425.5377784840566
2985,7292.973647589144
2995,3392.8009544819065
2996,1783.4490060957828
3001,4275.024167412249
3007,3133.2211900261595
3008,1127.518056153806
3014,3149.698527925943
3017,12048.802794914243
3021,1689.7911102928078
3025,3219.150524637304
3026,1042.9082697759038
3034,2658.5838591103216
3035,2717.4339715140627
3044,3346.654033612782
3046,3517.812379777709
3047,5556.0861180157035
3057,3716.9547068946513
3059,6031.209240281323
3063,4336.804800968509
3065,1516.3237236593177
3067,2526.4880039302116
3069,2138.2336808240593
3076,3378.296541933043
3086,1448.2084976006122
3088,3006.0110990031562
3090,2154.9537097091024
3096,2876.7454708687633
3100,1388.3904661523547
3102,2204.722693819662
3103,3352.3365065776184
3107,1318.583778446525
3118,1711.15901646027
3120,5002.179097614229
3123,2573.3174121458555
3128,1421.7414580756267
3132,1787.8871375937072
3140,1792.012049069906
3152,2933.73749727063
3165,2855.787759380891
3183,1686.981478831485
3190,1180.2184521524562
3197,2400.3089490687453
3201,1246.2924391279653
3203,2056.7308981385795
3214,4110.676785171563
3219,1867.6590757439446
3220,1520.8033119087945
3221,4397.847260449238
3229,1769.438989568269
3234,1242.6927513942892
3235,2918.2406947612913
3240,2005.4260220389424
3241,1876.193387018711
3249,1892.223206144484
3254,1243.7505614190056
3264,3557.655891975648
3266,2549.1147552406483
3270,1271.4701248333847
3282,2081.3078902584152
3285,2127.5845228722646
3289,1445.8960487232387
3291,1987.1368915406294
3295,2021.0394580704583
3299,896.6068818981548
3302,1911.5910080776953
3303,5888.2471975432345
3308,3145.431020068658
3309,4133.217162174437
3324,2929.6511163630607
3327,3854.7781870051886
3330,3896.940175717975
3335,1620.2190566879376
3339,1504.719261424931
3340,2794.6249102812335
3343,1674.9186499573198
3350,2347.4172281558263
3353,1819.688569396734
3356,8325.215447796752
3361,3835.896882667072
3368,1150.9559944670245
3376,1730.5032144757831
3381,1415.389498070609
3383,3227.742781633915
3397,2936.513254524135
3403,2138.52444485869
3405,2008.2919352907306
3410,1401.101887652104
3412,3512.3976690087725
3416,3131.420998557094
3417,1671.9638357397105
3423,3105.798917083301
3427,6695.2778752773365
3435,3102.24346749184
3439,1591.5770653907634
3441,3117.6129602829456
3450,1703.8041574595716
3453,1483.9391147534823
3454,1499.338672348919
3458,8742.62287721336
3459,1673.5164082992353
3467,3870.9952536787155
3469,5421.356029372476
3477,1206.352993909083
3478,7822.36382879801
3482,1478.7608559519738
3484,5566.584781673191
3506,2876.9601242318026
3515,7142.428601852148
3522,2568.539275609515
3523,2210.5424813172317
3526,1431.1742975889088
3532,1857.8727705465947
3534,1941.0010010245417
3537,1373.0348863591796
3539,1331.6152593033721
3542,5358.834993481589
3545,946.8825940842711
3552,1763.9438991389145
3554,1361.2754399028063
3573,2039.4779946548856
3576,1267.3081617317803
3577,3266.7063326455827
3580,2041.4937252076083
3583,1419.9430568603336
3584,1859.4411695219528
3609,1157.011651088076
3613,4859.882596485841
3623,2681.5980033590868
3624,2592.7151248998352
3638,8774.499733883162
3642,3477.7913703533345
3643,2604.8358781705592
3647,2090.3161763040284
3653,2168.2141413142735
3654,4657.375411217771
3656,1590.614030332663
3658,1060.0138569468616
3659,4328.579864099328
3663,6968.043474201414
3664,4104.05233986967
3666,1065.3647411266993
3681,1690.7284070526464
3689,4040.232243093112
3694,3418.6995368093817
3695,1894.0028655748947
3699,1816.6554384047931
3701,2624.683862476612
3704,3605.6461965650155
3721,1318.3340464249964
3726,3624.14184477977
3727,2766.8450821398023
3729,2683.595550496334
3731,4645.9350631567795
3738,1537.2111967932524
3740,3030.431935439516
3744,5352.290555574022
3757,1197.800950866408
3758,1157.7185690923543
3778,1919.3193115734457
3781,3904.726357034526
3790,6239.978472760301
3796,1431.3350494222586
3798,7581.920762057448
3804,1200.472728211836
3813,1309.7000246010596
3814,1340.1170877605298
3815,2182.728309644239
3818,2344.052847250194
3823,3078.580661145912
3826,9158.915097344523
3831,1975.6486503453282
3834,4411.002669742593
3835,2913.8119382529326
3849,2779.453466174931
3850,2242.800176627647
3855,2644.0205853650373
3864,3212.0576985834314
3867,1980.5575022100793
3871,1395.3094169278947
3879,1986.3778088199042
3880,3787.199055983304
3882,4812.12736948243
3884,9690.320665352752
3893,2933.586057051348
3895,2299.6554291115867
3901,3219.9796051677467
3903,1065.4170240342994
3913,1791.168438313753
3921,2930.557938001585
3929,3052.0103077181675
3947,1025.3212547322967
3962,2376.615614716575
3963,967.9453319418677
3966,1973.1370722705906
3975,1982.7169914007306
3976,7876.86320665607
3977,3334.8850651853095
3978,1399.945923081285
3979,973.8761768299945
3983,2279.234635426802
3985,971.3993397677227
3989,9465.740928466279
3992,1887.2925805036803
3995,2362.908553501932
4008,2195.442297483887
4013,2325.3099441657027
4029,2325.909616243353
4035,2872.234397200929
4040,3143.8885828558455
4048,895.8190739799222
4060,4473.656999608943
4066,1365.324579935244
4075,1437.3555302376512
4079,2519.3856241974772
4083,1274.0963548636792
4091,2678.829187953446
4092,7899.713994947463
4093,3074.2397281167423
4098,3456.6200569749017
4108,1734.3571233351881
4109,1108.9327922964528
4110,3655.2916963213775
4116,2706.544132525864
4129,2142.704063978605
4130,4120.7742380150985
4140,2359.6897240235803
4146,1992.6122846811002
4150,3633.3750313438245
4151,7766.59391994944
4153,1536.6800567867347
4169,6385.329160017907
4170,2667.207990111715
4179,1769.798250239344
4183,4243.756068874346
4188,4232.474917887794
4190,1789.130418842074
4193,1595.2533484657251
4201,10200.48721387195
4205,1804.944286432544
4210,2837.014619980075
4226,2551.7658736128956
4229,2110.14320137412
4241,3103.0137718037818
4242,1517.275617651605
4257,2723.3301335842402
4258,921.8685666497456
4260,2714.4448681490735
4263,4899.03262065411
4267,1010.5431360982117
4273,2779.5359332934277
4274,2032.4867405657083
4277,2055.064289318631
4281,1657.4783082065603
4283,3253.5992040147585
4293,3501.71036668016
4294,1740.7471803315761
4305,4615.801169443516
4307,3850.6136093049645
4318,1160.0002724728577
4325,2393.805625119107
4327,5397.650679526147
4332,3068.524999080241
4335,4732.913933629721
4336,3776.5174294511503
4337,877.1630132915755
4339,4080.60478368256
4343,1557.7719127687312
4346,1137.1805745652957
4348,2255.5564944025
4350,4476.352884168812
4358,1495.6150889094308
4359,1961.5693420085154
4363,2416.579979900976
4366,5306.586566658689
4374,1058.387603869117
4375,2642.389465020364
4377,890.6833529462754
4393,3820.2396449598205
4395,2488.267601940787
4400,1100.2562982799448
4402,6756.165275096507
4404,6282.5587204774165
4415,3186.2497040033722
4418,2970.3542306020363
4422,1896.8968058493895
4430,1526.1582738287216
4432,2417.941831283539
4433,1631.3364844484372
4435,5836.867863133452
4438,2436.0804896914374
4444,3052.5642273718395
4447,3172.6700215089695
4451,4900.264832205388
4452,2200.3026564387815
4457,2564.437368330038
4459,4714.250243861607
4469,1888.080771664013
4471,8293.973378092416
4486,1399.2863534003575
4488,3147.541049885105
4510,1403.6685562280531
4515,1283.0307027616686
4527,4380.753033437147
4530,1126.021857269637
4534,914.7531776245503
4535,5172.20515175628
4536,1529.3830013767085
4548,3604.501376766923
4549,1923.7558524775131
4551,5190.462413814998
4556,3404.2706657947692
4559,753.9077596783402
4564,2112.9974795551384
4570,6110.427119999906
4575,7973.496702821583
4584,2735.563866692683
4585,2685.3588323568133
4591,2081.732395236805
4592,2588.4924984834083
4593,2642.7952948697694
4594,1345.434956169376
4598,1261.1677595732344
4607,2892.202170424503
4608,1261.3477026344667
4620,2378.9433686919806
4621,3386.107394204773
4625,2651.1088832375176
4635,3444.2309359523806
4638,4844.084753514791
4652,2842.6760166455674
4657,3584.1414806342755
4658,2005.197856348589
4666,5262.439648197798
4672,1791.045836344584
4676,2941.499476428523
4680,1615.9071379423835
4681,7121.370139330803
4683,5719.747538777596
4684,1554.7741450991236
4689,2881.1999549472243
4690,3272.037198248391
4692,1930.6759469094586
4697,1668.5242790079942
4700,2198.2510073989024
4705,18736.417868779132
4721,2467.952498226544
4726,1669.6441155290036
4729,1108.4277293830578
4731,4964.3524682140105
4736,2444.102355949132
4739,2384.7443069234946
4740,2151.246561881488
4753,1833.6831985214628
4754,3481.919708547678
4755,4443.729519736523
4756,1158.4582111298184
4759,2028.6624892268796
4764,1463.1695510767584
4771,3183.2216261617673
4772,2200.028371988343
4776,1144.9081867286313
4780,3231.61623167864
4784,1576.5768597895021
4786,1602.2308807010115
4787,2690.9494815213566
4789,1319.6069695144117
4794,2116.7823312663445
4800,2299.1165404310755
4807,3491.7873071210256
4813,7735.144614730531
4818,2781.6671019246082
4823,11621.581888507055
4824,2184.3934914212005
4829,2842.38902495942
4830,1042.90098077517
4835,2568.6637682112555
4844,1655.081678945334
4845,1897.933741209398
4846,3262.01249738721
4847,1127.5563950766891
4854,3333.578115601765
4857,3190.0858577820236
4861,1072.7250200420428
4863,1367.8384719039673
4866,2757.1032522542228
4869,4152.2065469048775
4871,1799.2268744151975
4872,2206.4794284665904
4875,3129.7106533522146
4877,8637.630633013732
4878,1176.4361029059467
4885,2437.8588608999926
4886,1730.9005551674534
4888,3840.182518033381
4890,1493.0221116960965
4896,1375.2194308966677
4899,2711.1188199089966
4913,960.9590382097973
4916,2220.6581155842123
4920,4122.512677093733
4925,2876.203695935849
4934,2291.6840282668136
4941,2412.571256053927
4946,2365.084752973108
4954,3078.0490831515476
4956,1595.7158676253614
4958,7456.006095833321
4965,1512.0344538826585
4966,1253.1206450530772
4970,3177.1923025912333
4977,2046.472968560473
4980,2779.0393437648263
4984,2261.7718369713407
4995,1425.4897692978877
4997,2460.816765422441
4999,2035.2845267274438
5005,4076.287060962364
5011,2011.5737937522374
5015,2661.345642177929
5016,2880.7398833583406
5019,3264.146991952632
5024,2236.9971631873645
5030,2033.0836923896302
5031,1792.6781649459028
5034,2535.437885339944
5047,7843.229982971089
5048,2582.2296880739414
5052,1947.2804407882174
5061,1850.6841645451561
5062,21382.92071983503
5067,4365.836228527569
5068,4892.796022783014
5077,1576.8335049469679
5079,2086.986533534177
5090,3557.834649023472
5094,2324.514944708842
5103,2374.191438583289
5104,1064.5970944665114
5106,2416.304421156328
5107,1872.7471321453672
5110,1512.7097361529525
5114,1656.384101218883
5116,5150.299649755415
5121,6070.966600877063
5122,2776.725451542116
5124,1219.4657305461958
5132,3883.879254797191
5133,2525.9053753919557
5138,2826.50022828959
5143,4583.711192138753
5153,1622.09742225656
5154,2331.513597876896
5155,956.6058225086664
5160,2458.2688690098544
5169,5016.563058971571
5172,3499.5306435046355
5173,3127.017119903539
5179,1231.0892069279857
5182,2431.5625657419787
5187,1312.6204932374992
5192,3383.0191986162063
5211,1612.784873059922
5213,3036.0200044385456
5219,941.2146997519137
5225,2470.289472860742
5226,1512.575440661014
5227,4350.846960818967
5228,2634.383415320184
5239,5276.328601125695
5241,1792.7085034087938
5244,2170.1793162187832
5248,4251.821294485908
5260,1229.983012796168
5266,1359.3199844524067
5273,1787.666563116672
5280,8341.990383976952
5298,4606.124372464224
5300,1249.0149361624901
5306,3710.9375117193304
5307,1961.2866521911455
5311,4310.117923068967
5316,1397.5133356151864
5323,760.4278088710203
5332,1986.1525591793616
5336,1936.5919443531636
5338,1245.9723797880135
5342,4246.251421715908
5347,1614.5815988082347
5355,4136.776659774251
5357,2044.9206460897365
5362,1977.5532790092107
5363,1680.715436481502
5364,1083.5217819655477
5366,3314.358746481289
5374,5207.3675655854195
5375,879.6848236939537
5379,3465.842358641955
5380,2455.258324454334
5383,973.3910600694192
5385,1569.648176221401
5390,2662.058775749107
5393,5166.950616492872
5398,2310.1934455726855
5411,2964.4698179111524
5414,955.2187791210999
5429,1902.1060986895138
5432,8790.255403682813
5436,1507.888545355162
5437,4292.1315664633785
5439,1296.217712374957
5440,4796.659404353334
5449,1547.630787900308
5458,1558.5292608887446
5460,868.407718749796
5462,1577.8392348540517
5463,2098.909658590125
5465,2590.8799971883896
5467,3303.0351605179126
5475,3243.2938182657763
5483,2246.5989432340725
5485,1890.40954154879
5489,1863.4601268255742
5493,3325.225670992755
5497,953.3021495257291
5501,1441.5373411424882
5506,1581.5064575465447
5507,1729.8639133948136
5510,3762.2044154655246
5524,5329.055654488418
5531,1559.9600467509965
5542,4857.203162518939
5543,2935.6875254783495
5544,5796.854417334621
5552,2307.251866493473
5560,2008.2051828167116
5563,4354.710426470958
5573,3476.369436791967
5579,1286.8181892916166
5584,3522.8739812348
5585,11585.640101208155
5594,2135.885305091148
5595,2540.192796138787
5597,2015.9740423346914
5598,1989.5782133803414
5604,1664.5685546252994
5606,1760.6756369661239
5610,1203.7326541280922
5615,4569.332164468387
5631,1476.1677721203685
5637,1668.1685881156993
5646,1584.3668107194326
5656,3080.482327526598
5658,10001.485352921645
5666,2130.0127252671145
5668,3232.1345218890656
5673,1611.9124075274503
5680,1610.9921767468295
5691,3375.201834724838
5692,8987.935224176641
5693,2098.2035557158283
5697,3471.099731842068
5698,2227.899604856374
5700,2453.0189575813524
5704,2298.692249454116
5705,1295.4278220622223
5707,1904.2823191112777
5710,1050.433489834375
5716,1068.535757626565
5720,2050.0021895256737
5722,3241.6592584468362
5727,2260.6547047233475
5733,1588.469909438226
5737,2751.43871607845
5742,4418.93399411722
5747,944.9536868868537
5760,3620.7203358834627
5774,1821.5340912663235
5788,5251.308153802133
5796,1910.6108389145359
5797,1565.5409606380272
5800,2776.499987729823
5812,2189.6455639998776
5814,1667.8404768837224
